title,from_date,emp_no,last_name,first_name,salary
Assistant Engineer,1986-12-07,72963,Butner,Hugh,46569
Assistant Engineer,1986-12-09,460323,Erbe,Tse,40000
Assistant Engineer,1986-12-10,411851,Deville,Parke,52661
Assistant Engineer,1986-12-11,37478,Mahmud,Kenton,40000
Assistant Engineer,1986-12-11,483808,Peir,Ipke,55242
Assistant Engineer,1986-12-12,217753,Birge,Maria,42519
Assistant Engineer,1986-12-13,83934,Edelhoff,Mabhin,59927
Assistant Engineer,1986-12-14,494327,Nitto,Lillian,40000
Assistant Engineer,1986-12-15,224837,Ambroszkiewicz,Yahiko,40723
Assistant Engineer,1986-12-16,89353,Akiyama,Mostafa,40000
Assistant Engineer,1986-12-18,274729,Glinert,Manibrata,58984
Assistant Engineer,1986-12-18,453214,Hennebert,Xiaoheng,56784
Assistant Engineer,1986-12-19,214954,Mandell,Marko,40000
Assistant Engineer,1986-12-19,247318,Baek,Sarita,64082
Assistant Engineer,1986-12-21,13504,Mandell,Parto,41895
Assistant Engineer,1986-12-21,106240,Ramras,Shen,46408
Assistant Engineer,1986-12-21,232211,Nishimukai,Demos,83003
Assistant Engineer,1986-12-21,411897,Wilharm,Suebskul,67017
Assistant Engineer,1986-12-21,454643,Apsitis,Woody,40000
Assistant Engineer,1986-12-22,41983,Wixon,Luise,40000
Assistant Engineer,1986-12-23,215155,Erdi,Hideyuki,60531
Assistant Engineer,1986-12-23,279504,Thibadeau,Olivera,44042
Assistant Engineer,1986-12-24,401528,Piazza,Djenana,46674
Assistant Engineer,1986-12-24,480060,Radwan,Adas,45665
Assistant Engineer,1986-12-25,297455,Boudaillier,Candido,40000
Assistant Engineer,1986-12-25,478687,Ramras,Heeju,66497
Assistant Engineer,1986-12-26,14556,Zultner,Fatemeh,40000
Assistant Engineer,1986-12-26,274511,Pews,Stafford,40000
Assistant Engineer,1986-12-26,491570,Coney,Arvin,40000
Assistant Engineer,1986-12-27,443592,Wursthorn,Dante,40000
Assistant Engineer,1987-01-01,241815,Terlouw,Alagu,40000
Assistant Engineer,1987-01-04,97355,Warwick,Hideo,62730
Assistant Engineer,1987-01-04,225158,Shrader,Siddarth,40000
Assistant Engineer,1987-01-04,237263,Nivat,Jaroslava,40000
Assistant Engineer,1987-01-06,468436,Griswold,Vatsa,40106
Assistant Engineer,1987-01-07,498888,Jervis,Bodh,40000
Assistant Engineer,1987-01-08,18980,Kawashimo,Weiye,56699
Assistant Engineer,1987-01-11,216860,Monkewich,Akeel,79394
Assistant Engineer,1987-01-11,299831,Swiss,Greger,60332
Assistant Engineer,1987-01-12,256751,Morris,Boutros,45303
Assistant Engineer,1987-01-15,267425,Khalil,Saniya,56769
Assistant Engineer,1987-01-17,105095,Leppanen,Steen,45472
Assistant Engineer,1987-01-17,254467,Honiden,Shounak,45641
Assistant Engineer,1987-01-18,209751,Rosch,Cristinel,40000
Assistant Engineer,1987-01-19,105326,Comte,Almudena,40000
Assistant Engineer,1987-01-24,296845,Melter,Christfried,60418
Assistant Engineer,1987-01-28,205924,Ventosa,Alain,52775
Assistant Engineer,1987-01-28,439364,Luiz,Gill,40000
Assistant Engineer,1987-01-29,100920,Byoun,Henk,40000
Assistant Engineer,1987-01-29,419962,Gubsky,Fei,40000
Assistant Engineer,1987-01-30,272648,Belinskaya,Jungsoon,44517
Assistant Engineer,1987-02-05,470681,Plump,Abdulah,49719
Assistant Engineer,1987-02-08,298819,Showalter,Kinh,40000
Assistant Engineer,1987-02-09,13621,Haddadi,Fei,73192
Assistant Engineer,1987-02-13,37120,Masada,Kasidit,64839
Assistant Engineer,1987-02-15,416979,Maliniak,Baruch,40000
Assistant Engineer,1987-02-19,418659,Barreiro,Basim,47666
Assistant Engineer,1987-02-20,71420,Schnelling,Oksana,48164
Assistant Engineer,1987-02-20,98977,Alameldin,Richara,52810
Assistant Engineer,1987-02-24,264662,Yetim,Zhonghui,46982
Assistant Engineer,1987-02-24,272281,Fairtlough,Abdelkader,40000
Assistant Engineer,1987-02-26,496398,Hiyoshi,Leif,40000
Assistant Engineer,1987-03-01,286363,Tsukuda,Brigham,41850
Assistant Engineer,1987-03-02,235267,Anido,Troy,51382
Assistant Engineer,1987-03-02,299061,Krogh,Margareta,40000
Assistant Engineer,1987-03-04,30702,Shumilov,Vincent,47555
Assistant Engineer,1987-03-04,264122,Oppitz,Hyuckchul,43817
Assistant Engineer,1987-03-05,475946,Marsiglia,Ulf,54582
Assistant Engineer,1987-03-08,249923,Frijda,Bowen,59199
Assistant Engineer,1987-03-10,40484,Chiodo,Aria,40000
Assistant Engineer,1987-03-10,51285,Itschner,Zhiwei,40000
Assistant Engineer,1987-03-10,204693,Litzkow,Aran,43455
Assistant Engineer,1987-03-10,436073,Lyonns,Pranjal,40000
Assistant Engineer,1987-03-12,241668,Eldridge,Bouchung,40000
Assistant Engineer,1987-03-12,477874,Pero,Navin,50537
Assistant Engineer,1987-03-13,461027,Acton,Raimond,61256
Assistant Engineer,1987-03-14,10628,Krogh,Krisda,41650
Assistant Engineer,1987-03-14,40946,Mahmud,Fumitake,46334
Assistant Engineer,1987-03-14,71535,Falco,Cristinel,40000
Assistant Engineer,1987-03-15,461936,Nishimukai,Akeno,40000
Assistant Engineer,1987-03-19,18468,Cunliffe,Kirk,40000
Assistant Engineer,1987-03-23,289546,Hasham,Kensei,40000
Assistant Engineer,1987-03-23,291324,Schwartzburd,Steen,40000
Assistant Engineer,1987-03-26,242250,Ishibashi,Yoshinari,62230
Assistant Engineer,1987-03-28,87757,Ghalwash,Syozo,44489
Assistant Engineer,1987-03-31,105705,Mellouli,Ghassan,40000
Assistant Engineer,1987-03-31,223406,Yoshimura,Gift,59178
Assistant Engineer,1987-04-02,401843,Miyakawa,Masami,40000
Assistant Engineer,1987-04-03,215747,Czap,Fan,41216
Assistant Engineer,1987-04-05,485846,Gecsel,Vishv,40000
Assistant Engineer,1987-04-07,54858,Sundgren,Chinho,40000
Assistant Engineer,1987-04-07,103586,Veevers,Kwee,42217
Assistant Engineer,1987-04-09,69697,Nourani,Zengping,52198
Assistant Engineer,1987-04-14,216238,Leppanen,Weijing,80482
Assistant Engineer,1987-04-20,461096,Zockler,Alper,62211
Assistant Engineer,1987-04-21,444435,Narwekar,Yahiko,44554
Assistant Engineer,1987-04-21,449387,Valette,Mokhtar,55087
Assistant Engineer,1987-04-23,486690,Bahk,Goh,40000
Assistant Engineer,1987-04-24,87993,Hiraishi,Masasuke,40000
Assistant Engineer,1987-04-24,496721,Ramsay,Spyrose,40000
Assistant Engineer,1987-04-27,16086,Denos,Mohammad,42903
Assistant Engineer,1987-04-27,499548,Bale,Aloys,50281
Assistant Engineer,1987-04-28,25138,Marrakchi,Guadalupe,40000
Assistant Engineer,1987-04-29,255673,Crooks,Yinlin,40000
Assistant Engineer,1987-04-30,89043,Riefers,Mohammed,51706
Assistant Engineer,1987-04-30,466784,Schiper,Mohit,40373
Assistant Engineer,1987-05-01,80998,Lampe,Leandro,56045
Assistant Engineer,1987-05-03,37103,Pileggi,Kazuhira,41973
Assistant Engineer,1987-05-03,457071,Herath,Gino,57278
Assistant Engineer,1987-05-04,69835,Birdsall,Deborah,40000
Assistant Engineer,1987-05-06,216643,Camurati,Luisa,57260
Assistant Engineer,1987-05-06,252543,Boguraev,Sachem,81247
Assistant Engineer,1987-05-07,55914,Thibadeau,Lobel,44031
Assistant Engineer,1987-05-07,102766,Dechter,Guiseppe,40000
Assistant Engineer,1987-05-07,461860,Syrotiuk,Chaosheng,60410
Assistant Engineer,1987-05-09,87483,Baranowski,Vesna,48187
Assistant Engineer,1987-05-09,217299,Gill,Martins,56881
Assistant Engineer,1987-05-11,37413,Gill,Jagoda,40000
Assistant Engineer,1987-05-11,214921,Byoun,Hsiangchu,51987
Assistant Engineer,1987-05-14,64657,Duclos,Jianhui,60000
Assistant Engineer,1987-05-14,84214,Chaudhuri,Van,40000
Assistant Engineer,1987-05-15,108453,Chappelet,Ipke,40000
Assistant Engineer,1987-05-16,103939,Begiun,Ugo,74770
Assistant Engineer,1987-05-16,294282,Trelles,Hatem,52966
Assistant Engineer,1987-05-18,17260,Famili,Abdulah,40000
Assistant Engineer,1987-05-18,81376,Fabrizio,Gunilla,49909
Assistant Engineer,1987-05-21,224920,Sigstam,Xiaocheng,64184
Assistant Engineer,1987-05-21,431495,Matzke,Tadanori,40000
Assistant Engineer,1987-05-23,427741,Grandbois,Arra,40000
Assistant Engineer,1987-05-24,446324,Matzov,Marit,41837
Assistant Engineer,1987-05-25,472907,Chepyzhov,Sanjit,53328
Assistant Engineer,1987-05-30,494969,Ullian,Mabry,56008
Assistant Engineer,1987-05-31,47185,Homond,Premsyl,45866
Assistant Engineer,1987-05-31,451208,Versino,Taegyun,40000
Assistant Engineer,1987-05-31,455192,Schwartzbauer,Shigeichiro,76076
Assistant Engineer,1987-06-02,266773,Veeraraghavan,Qingxiang,51072
Assistant Engineer,1987-06-03,434762,Dalphin,Shaibal,42295
Assistant Engineer,1987-06-05,247338,Pardalos,Giri,50605
Assistant Engineer,1987-06-09,44229,Luft,Bojan,52310
Assistant Engineer,1987-06-10,70465,Ligten,Kien,45067
Assistant Engineer,1987-06-10,430416,Malabarba,Laurentiu,40000
Assistant Engineer,1987-06-10,434770,Mamelak,Aluzio,40000
Assistant Engineer,1987-06-10,455682,Ranka,Jahangir,40000
Assistant Engineer,1987-06-11,288721,Panwar,Ohad,73514
Assistant Engineer,1987-06-14,495014,Murtagh,Shaz,40000
Assistant Engineer,1987-06-15,262900,Egerstedt,IEEE,54674
Assistant Engineer,1987-06-15,475039,Ertl,Kotesh,40000
Assistant Engineer,1987-06-16,249170,Clouatre,Masaru,76490
Assistant Engineer,1987-06-17,91246,Makrucki,Xiaoshan,46361
Assistant Engineer,1987-06-18,408861,Moffat,Akeel,40000
Assistant Engineer,1987-06-19,479188,Blokdijk,Koldo,68677
Assistant Engineer,1987-06-23,290440,Rossi,Ulf,59093
Assistant Engineer,1987-06-24,437098,Gaughan,Alassane,54031
Assistant Engineer,1987-06-25,234347,Muchinsky,Tomoyuki,40000
Assistant Engineer,1987-06-26,76022,Hanabata,Xuejia,40000
Assistant Engineer,1987-06-26,259613,Vesel,Ulf,65554
Assistant Engineer,1987-06-27,267287,Swen,Samphel,53747
Assistant Engineer,1987-06-28,49707,Rindone,Tetsushi,66540
Assistant Engineer,1987-07-01,87043,Anily,Fay,56191
Assistant Engineer,1987-07-01,472096,Ernst,Lubomir,40000
Assistant Engineer,1987-07-02,16077,Heemskerk,Kannan,49020
Assistant Engineer,1987-07-03,285572,Monarch,Huiqun,40000
Assistant Engineer,1987-07-05,97366,Gimbel,Mantis,42357
Assistant Engineer,1987-07-07,59348,Heemskerk,Jackson,40000
Assistant Engineer,1987-07-08,237193,Birjandi,Premal,40000
Assistant Engineer,1987-07-08,254625,Shrader,Stevo,69721
Assistant Engineer,1987-07-14,207223,Marshall,Garnet,74726
Assistant Engineer,1987-07-14,249417,DasSarma,Heng,40000
Assistant Engineer,1987-07-15,257209,Huhdanpaa,Tamiya,40000
Assistant Engineer,1987-07-19,427383,Jullig,Oddvar,55986
Assistant Engineer,1987-07-19,451062,Narwekar,Badri,40000
Assistant Engineer,1987-07-20,71323,Brizzi,Shunichi,40000
Assistant Engineer,1987-07-20,209033,Percebois,Patricio,40000
Assistant Engineer,1987-07-21,284874,Langford,Vidar,64425
Assistant Engineer,1987-07-21,491547,Matzat,Krassimir,89297
Assistant Engineer,1987-07-26,39917,Besselaar,Guoxiang,40000
Assistant Engineer,1987-07-27,226886,Bojadziev,Divine,70459
Assistant Engineer,1987-07-29,244860,Salverda,Florina,40000
Assistant Engineer,1987-07-29,437539,Fioravanti,Owen,55422
Assistant Engineer,1987-07-31,54963,Bellmore,Toshiko,49338
Assistant Engineer,1987-08-01,14632,McClurg,Gudjon,40000
Assistant Engineer,1987-08-01,486540,Matzke,Maik,41955
Assistant Engineer,1987-08-04,221600,Yemenis,Weiwu,40000
Assistant Engineer,1987-08-06,95003,Baba,Eberhardt,40000
Assistant Engineer,1987-08-08,488339,Yeung,Muzhong,47476
Assistant Engineer,1987-08-09,258944,Hatcliff,Froduald,47424
Assistant Engineer,1987-08-10,65243,Chinen,Xiaoheng,55547
Assistant Engineer,1987-08-14,431510,Schiper,Manu,51016
Assistant Engineer,1987-08-15,406325,Kawashimo,Jeong,40000
Assistant Engineer,1987-08-17,252419,Bhattacharjee,Akemi,48963
Assistant Engineer,1987-08-19,202906,Reinhard,Sanjay,40000
Assistant Engineer,1987-08-20,432256,Aseltine,Youssef,45890
Assistant Engineer,1987-08-22,87723,Kowalchuk,Uwe,40000
Assistant Engineer,1987-08-22,233451,Murrill,Tommaso,43964
Assistant Engineer,1987-08-27,63672,Munos,Fei,40000
Assistant Engineer,1987-08-27,84707,Ushiama,Odinaldo,40000
Assistant Engineer,1987-08-27,219757,Emmerich,Gita,40000
Assistant Engineer,1987-08-28,56502,Ulupinar,Dipayan,40000
Assistant Engineer,1987-08-28,236203,Suermann,Shahab,40000
Assistant Engineer,1987-08-28,444957,Demeyer,Anneke,40000
Assistant Engineer,1987-08-29,255018,Matzke,Chiradeep,40000
Assistant Engineer,1987-08-31,236329,Rosay,Bodo,46501
Assistant Engineer,1987-09-01,438536,Snyers,Jaideep,61978
Assistant Engineer,1987-09-03,291070,Verhoeff,Danil,70529
Assistant Engineer,1987-09-06,459531,Kawashimo,Gian,40594
Assistant Engineer,1987-09-11,87448,Serna,Weidon,58735
Assistant Engineer,1987-09-13,254871,Thiran,Sverrir,40000
Assistant Engineer,1987-09-13,279077,Dahlbom,Shounak,50886
Assistant Engineer,1987-09-15,66921,Deville,Weiru,45905
Assistant Engineer,1987-09-15,85295,Kroon,Zvonko,40000
Assistant Engineer,1987-09-17,33787,Kriebel,Malu,46176
Assistant Engineer,1987-09-18,440250,Granlund,Valeri,52156
Assistant Engineer,1987-09-18,453595,Rubsam,Ewing,46616
Assistant Engineer,1987-09-21,40244,Janetzko,Saniya,55994
Assistant Engineer,1987-09-22,432402,Basagni,Adib,43555
Assistant Engineer,1987-09-24,13332,Pearson,Nidapan,40000
Assistant Engineer,1987-09-26,215966,Angot,Kayoko,40000
Assistant Engineer,1987-09-26,283082,Vendrig,Shahab,45933
Assistant Engineer,1987-09-27,217081,Buescher,Mamdouh,40000
Assistant Engineer,1987-09-27,447632,Paludetto,Yucel,40000
Assistant Engineer,1987-09-28,255291,England,Vesna,48459
Assistant Engineer,1987-09-30,294184,Tomescu,Utz,40000
Assistant Engineer,1987-10-01,215116,Holburn,Val,55843
Assistant Engineer,1987-10-02,57071,Stenning,Wilmer,40000
Assistant Engineer,1987-10-04,205266,Marquardt,Volkmar,46466
Assistant Engineer,1987-10-04,287839,Tyugu,Teunis,40000
Assistant Engineer,1987-10-06,418386,Cannata,Gianluca,44402
Assistant Engineer,1987-10-06,427244,Chenoweth,Toshiko,51742
Assistant Engineer,1987-10-06,440380,Magliocco,Ashish,52490
Assistant Engineer,1987-10-07,445743,Clouatre,Nagui,63799
Assistant Engineer,1987-10-09,212205,Mungall,Golgen,40616
Assistant Engineer,1987-10-09,453360,Perfilyeva,Jianhao,57306
Assistant Engineer,1987-10-12,216947,Vernadat,Utz,58691
Assistant Engineer,1987-10-12,265332,Szemeredi,Xiaoqiang,40000
Assistant Engineer,1987-10-13,245642,Sommer,Kiyokazu,67047
Assistant Engineer,1987-10-14,205876,Roccetti,Gonzalo,44337
Assistant Engineer,1987-10-14,494642,Siksek,Yishai,57404
Assistant Engineer,1987-10-15,67740,Stifter,Reinhard,42141
Assistant Engineer,1987-10-15,207676,Casley,Yuqun,40000
Assistant Engineer,1987-10-17,76265,Stavenow,Doowon,48981
Assistant Engineer,1987-10-17,412516,Alameldin,Lenore,56496
Assistant Engineer,1987-10-18,499666,Pollock,Martine,40000
Assistant Engineer,1987-10-19,250272,Birch,Khalil,49754
Assistant Engineer,1987-10-19,256611,Lally,Godehard,49510
Assistant Engineer,1987-10-21,273234,Pettis,Moto,53644
Assistant Engineer,1987-10-23,49383,Krone,Ipke,40000
Assistant Engineer,1987-10-27,220877,Christ,Baruch,46313
Assistant Engineer,1987-10-29,16864,Gecsel,Candido,50361
Assistant Engineer,1987-11-01,400079,Ferriere,Fusako,40000
Assistant Engineer,1987-11-03,19406,Lindenbaum,Sakthirel,49576
Assistant Engineer,1987-11-03,202432,Heering,Aloys,56095
Assistant Engineer,1987-11-04,270482,Businaro,Muneo,41352
Assistant Engineer,1987-11-08,406737,Rassart,Arunachalam,40000
Assistant Engineer,1987-11-09,260529,Hofstetter,Nechama,40000
Assistant Engineer,1987-11-09,483561,Ranft,Amalendu,40000
Assistant Engineer,1987-11-11,67967,Stille,Marin,40000
Assistant Engineer,1987-11-14,94625,Kalorkoti,Kwangyoen,46820
Assistant Engineer,1987-11-14,224002,Barinka,Gaurav,64556
Assistant Engineer,1987-11-17,242818,Murtagh,Malu,40000
Assistant Engineer,1987-11-17,412368,Garrabrants,Duangkaew,42153
Assistant Engineer,1987-11-19,36871,Gecsei,Yechezkel,50661
Assistant Engineer,1987-11-23,418110,Roohalamini,Aiichiro,46094
Assistant Engineer,1987-11-24,451297,Suri,Gian,61121
Assistant Engineer,1987-11-25,88346,Wissmann,Francesca,46690
Assistant Engineer,1987-11-26,205559,Portugali,Herbert,66031
Assistant Engineer,1987-11-27,41313,Nitto,Gino,42736
Assistant Engineer,1987-11-28,13894,Schonegge,Ult,48958
Assistant Engineer,1987-11-28,42188,Niizuma,Ravishankar,51942
Assistant Engineer,1987-11-28,239556,Irland,Gilbert,43879
Assistant Engineer,1987-12-01,463444,Zambonelli,Patricia,40000
Assistant Engineer,1987-12-03,106645,Murtagh,Mechthild,59196
Assistant Engineer,1987-12-03,224214,Mateescu,Alassane,40000
Assistant Engineer,1987-12-04,402772,Cronau,Berthier,49813
Assistant Engineer,1987-12-06,273398,Bolsens,Masamitsu,40000
Assistant Engineer,1987-12-11,236083,Scharstein,Marl,48235
Assistant Engineer,1987-12-15,414667,Stavenow,Vidya,40000
Assistant Engineer,1987-12-15,431836,Mahmud,Arne,55481
Assistant Engineer,1987-12-16,71901,Halloran,Josyula,55901
Assistant Engineer,1987-12-16,424565,Plavsic,Bartek,78517
Assistant Engineer,1987-12-18,485176,Ellozy,Xudong,41507
Assistant Engineer,1987-12-19,24363,Biran,Bowen,43392
Assistant Engineer,1987-12-20,29520,Ozery,Shunichi,40000
Assistant Engineer,1987-12-24,256823,Bolsens,Divier,40000
Assistant Engineer,1987-12-26,436656,Joslin,Rimon,40000
Assistant Engineer,1987-12-27,56187,Lienhardt,Youpyo,40000
Assistant Engineer,1987-12-29,486687,Marciano,Nirmal,41980
Assistant Engineer,1987-12-31,23442,Rindone,Vesna,40000
Assistant Engineer,1987-12-31,462844,Gini,Khatoun,60011
Assistant Engineer,1988-01-08,271210,VanScheik,Lokesh,40000
Assistant Engineer,1988-01-10,445534,Picht,Poorav,40000
Assistant Engineer,1988-01-11,27096,Tyugu,Rayond,44992
Assistant Engineer,1988-01-11,213631,Beilner,Yongmin,69987
Assistant Engineer,1988-01-12,439998,Tzvieli,Huei,40000
Assistant Engineer,1988-01-13,99804,Benner,Abdelghani,58433
Assistant Engineer,1988-01-14,429219,Katalagarianos,Fabrizio,40000
Assistant Engineer,1988-01-19,24256,Clemencon,Salvador,40200
Assistant Engineer,1988-01-19,224973,Gire,Steve,40000
Assistant Engineer,1988-01-22,440116,Seghrouchni,Shim,45628
Assistant Engineer,1988-01-22,490344,Horswill,Jayesh,40000
Assistant Engineer,1988-01-23,80790,Unno,Stepehn,42243
Assistant Engineer,1988-01-24,463978,Pillow,Pasqua,42858
Assistant Engineer,1988-01-26,207208,Shackel,Susanne,40000
Assistant Engineer,1988-02-01,93540,Thebaut,Vitali,40000
Assistant Engineer,1988-02-02,28149,Gulik,Sandeepan,40000
Assistant Engineer,1988-02-02,489674,Tramer,Maja,40000
Assistant Engineer,1988-02-05,491058,Negoita,Younwoo,40611
Assistant Engineer,1988-02-10,64599,Gubsky,Trygve,44662
Assistant Engineer,1988-02-11,30644,Hegner,Marlo,40000
Assistant Engineer,1988-02-11,84093,Cronau,Masamitsu,40000
Assistant Engineer,1988-02-13,253359,Terwilliger,Gadiel,41721
Assistant Engineer,1988-02-19,240309,Angel,Roselyn,46108
Assistant Engineer,1988-02-20,72646,Tchuente,Elgin,50608
Assistant Engineer,1988-02-23,410313,Chepyzhov,Maia,40000
Assistant Engineer,1988-02-23,473619,Doering,Goo,58888
Assistant Engineer,1988-02-26,38608,Journel,Florian,57367
Assistant Engineer,1988-02-27,273276,Makrucki,Maya,40000
Assistant Engineer,1988-03-01,283900,Gist,Shaunak,50480
Assistant Engineer,1988-03-05,263925,Yamaashi,Poorav,56727
Assistant Engineer,1988-03-07,291332,Bugrara,Jixiang,40000
Assistant Engineer,1988-03-10,88835,Nivat,Gad,49033
Assistant Engineer,1988-03-12,10451,Ranta,Bodh,46275
Assistant Engineer,1988-03-12,479502,Hettesheimer,Fay,56773
Assistant Engineer,1988-03-13,276694,Emmerich,Ymte,40000
Assistant Engineer,1988-03-14,74642,Range,Billur,40000
Assistant Engineer,1988-03-14,209322,Frezza,Xumin,40000
Assistant Engineer,1988-03-15,219007,Gide,Khun,40000
Assistant Engineer,1988-03-16,430524,Schnabel,Baoqiu,53266
Assistant Engineer,1988-03-19,78618,Peres,Teiji,40000
Assistant Engineer,1988-03-23,13333,Hennebert,Yoshinari,50997
Assistant Engineer,1988-03-28,296354,Cappelletti,Lorien,66928
Assistant Engineer,1988-03-30,68673,Bale,Elvia,40000
Assistant Engineer,1988-04-02,286515,Soicher,Debaprosad,40000
Assistant Engineer,1988-04-04,260551,Murtha,Alper,40000
Assistant Engineer,1988-04-05,476898,Bratten,Ronghao,53315
Assistant Engineer,1988-04-07,262566,Ladret,Rafols,40000
Assistant Engineer,1988-04-07,487849,Perna,Sanjiv,47070
Assistant Engineer,1988-04-09,21548,Gimbel,Maren,49951
Assistant Engineer,1988-04-10,36303,Anandan,Amstein,52644
Assistant Engineer,1988-04-13,415994,Flanders,Qunsheng,40000
Assistant Engineer,1988-04-15,410029,Lung,Martins,63720
Assistant Engineer,1988-04-17,80456,Gire,Aemilian,40000
Assistant Engineer,1988-04-18,82388,Zucker,Munehiko,40000
Assistant Engineer,1988-04-20,228285,Pollock,Weiwu,40000
Assistant Engineer,1988-04-20,413911,Karlin,Siamak,65383
Assistant Engineer,1988-04-20,468449,Improta,Soenke,40000
Assistant Engineer,1988-04-28,287803,Waymire,Felicidad,52556
Assistant Engineer,1988-04-29,71341,Tetzlaff,Seongbin,40000
Assistant Engineer,1988-04-30,37438,Delgrossi,Hinrich,43818
Assistant Engineer,1988-04-30,439750,Masaki,Gilbert,67546
Assistant Engineer,1988-05-02,105515,Kandlur,Mototsugu,48243
Assistant Engineer,1988-05-03,18933,Panienski,Barun,47862
